kepid,kepoi_name,koi_period,koi_time0bk,koi_duration,label
12645761,K05976.01,2.709570339,134.084891,5.57527,0
12736658,K05980.01,0.855294909,131.6579596,2.89112,0
12835139,K05981.01,350.609298,163.1091,1.621,0
11073238,K05861.01,452.40428,189.0844,17.2,0
11076176,K05862.01,0.699985822,131.840533,3.02633,0
11090561,K05865.01,35.8726918,131.5668,4.402,0
11176166,K05875.01,9.8788502,134.3829,2.951,1
11199233,K05880.01,386.22400908,506.1610851,4.93,0
11338918,K05884.01,588.63759,246.525,3.84,0
11341314,K05887.01,9.8338474,132.5363,14.585,0
11401845,K05894.01,1.080695116,131.86822,7.449,0
8517303,K06181.01,24.0733775,141.13539,19.612,0
10055126,K01608.03,232.040326,262.2531,12.235,1
9285265,K03410.02,61.569765,182.0201,9.75,1
6525209,K03479.02,1.71029474,131.61307,2.946,0
6368175,K03503.02,31.8245304,144.5289,4.17,1
2309587,K05982.01,1.838514245,132.101259,3.2601,0
2445134,K05983.01,8.412008943,139.6485198,5.41096,0
3241344,K05984.01,3.912679136,133.4288498,3.556,0
3347485,K05985.01,7.544804312,137.11963,8.2678,0
2161623,K06094.01,2.283466438,132.34883,7.7999,0
2707097,K06095.01,0.692807507,131.88094,1.49242,0
2719873,K06096.01,17.279290765,135.2741342,5.07591,0
8590780,K06183.01,4.326946311,132.1921929,5.55905,0
8613338,K06184.01,527.29093,209.218,14.305,0
8646141,K06185.01,168.858303,237.5792,12.964,0
8653134,K06186.01,5.34264143,134.38122,2.453,1
8702921,K06187.01,19.38444245,137.214882,20.5899,0
8957954,K06189.01,2.179924994,132.1293516,4.87581,0
8984706,K06190.01,10.135401047,132.3238999,5.6831,0
4247807,K03748.02,2.02487934,131.9026,1.621,0
8030339,K03954.02,5.71668787,136.32274,1.97,1
8037145,K00520.04,51.1658019,172.30921,4.637,1
5471059,K03956.02,12.4249559,141.5823,16.332,0
5471675,K04000.02,12.427135,141.4159,12.81,0
3530668,K05986.01,1.946198513,132.314091,4.0336,0
3831911,K05988.01,30.4838006,149.8133,2.6,0
3852258,K05989.01,5.7584367,135.11279,2.587,0
3858919,K05990.01,25.9522913,154.8689,10.977,0
3869326,K05991.01,8.58599537,136.21367,2.4078,0
3971315,K05992.01,9.892240848,136.693856,4.1774,0
2997455,K06098.01,1.129848432,131.789871,2.07578,0
3003991,K06099.01,7.244778994,131.8598491,3.3873,0
3003991,K06099.02,110.1552727,211.5620379,2.04,0
3229028,K06100.01,0.730964241,132.19448,2.483,0
3230787,K06101.01,17.734020239,143.9226707,7.27595,0
9101400,K06192.01,0.829019343,131.46667,4.8401,0
9119652,K06193.01,1.1080999,131.7222,3.3542,0
9145861,K06194.02,215.778765,180.324,3.737,0
7100673,K04032.03,5.99273265,131.75079,2.6502,1
7100673,K04032.04,5.10110666,132.42955,2.657,1
4150496,K04046.02,94.22498,196.1757,22.445,0
6129694,K04131.02,241.0122,263.077,1.19,0
9899315,K04181.02,164.689421,287.2483,1.847,0
4037428,K05993.01,4.264729569,135.198495,2.2075,0
4049124,K05994.01,4.804469712,136.0047256,3.51946,0
4275328,K05995.01,6.150529292,132.522141,4.4562,0
4753561,K05996.01,4.944927575,131.61124,3.4648,0
4912991,K05997.01,4.442517008,133.608114,2.43922,0
5036966,K05998.01,62.7356439,152.22026,10.7925,0
5254230,K05999.01,7.035518449,137.950087,3.5286,0
3634051,K06103.01,453.54212,360.0617,17.026,1
7967517,K07860.01,0.579516759,132.00256,1.342,0
3761319,K06104.01,16.2480865,143.96708,8.232,0
3761319,K06104.02,466.9407,244.7508,30.56,0
3762553,K06105.01,289.788624,370.8039,2.857,0
3965879,K06106.01,55.00402906,134.2268671,6.06,0
4035675,K06107.01,2.873657901,132.5847,2.1054,0
9282687,K06196.01,1.680425996,132.33173,5.4548,0
9289960,K06197.01,0.53345831,132.001459,1.32,0
9291629,K06198.01,20.686460198,133.8900931,37.7424,0
9304842,K06199.01,131.68018,229.6497,14.73,0
9304923,K06200.01,200.762693,308.7451,2.215,0
9343862,K06201.01,1.123258617,132.02671,4.27355,0
5385410,K04323.02,12.4250319,141.4868672,1.4446,0
3645438,K04385.02,386.370512,452.874,11.007,1
5385139,K06000.01,12.4297161,141.2846,15.078,0
5385150,K06001.01,12.4288476,141.2012,16.43,0
5385269,K06002.01,12.4258252,141.5229,21.841,0
8210370,K07872.01,153.725848,284.07258,117.52,0
5385509,K06003.01,12.4257907,141.5345,19.859,0
5385566,K06004.01,12.4253356,141.58,27.49,0
5385773,K06005.01,12.4254201,141.5458,18.56,0
5386163,K06006.01,12.424995,141.5904,20.282,0
5470960,K06007.01,12.4227918,141.7972,27.29,0
4144236,K06109.01,22.913446297,140.6466918,4.11699,0
4144236,K06109.02,10.0046881,136.47719,2.389,0
4150701,K06110.01,8.65315602,136.64735,2.627,0
4285087,K06112.01,2.243015737,133.450825,4.31675,0
4346875,K06113.01,4.694218481,133.780334,4.53365,0
9394605,K06203.01,0.87683182,132.06142,1.96,0
9471755,K06204.01,0.953734449,132.413233,1.7616,0
9479460,K06205.01,2.073873563,132.59754,6.5605,0
9549472,K06206.01,15.713787218,132.0981464,11.3122,0
9576197,K06207.01,7.964440392,136.194674,9.1701,0
8110758,K07866.01,0.518071538,131.92715,1.7865,0
9579860,K06208.01,2.151214629,131.74391,2.226,0
5796186,K00651.02,320.18471858,423.2096375,11.94,0
5471068,K06008.01,12.426469,141.4649,25.71,0
5471192,K06009.01,12.4262889,141.4617,18.764,0
5471217,K06010.01,12.424747,141.6151,25.24,0
5471769,K06011.01,12.4255705,141.5298,28.88,0
5471770,K06012.01,12.426173,141.5013,30.64,0
5556804,K06013.01,12.4244306,141.647,26.15,0
5597970,K06014.01,6.71738328,137.2100078,3.60057,0
4459068,K06114.01,24.955998503,149.094437,2.76331,0
4547480,K06116.01,4.426942241,133.564383,1.6116,0
4740676,K06119.01,3.454241684,131.711253,4.69505,0
9767392,K06211.01,1.457256942,131.60891,6.51381,0
9774400,K06212.01,10.818248422,137.17026,18.2848,0
9839081,K06213.01,2.559236603,132.263863,1.6706,0
9974142,K06214.01,281.35877,390.582,7.74,0
10163066,K06215.01,462.12345,408.2031,8.46,0
8780959,K03741.03,5.1117547,133.76122,3.281,1
8780959,K03741.04,9.6310258,132.7273,5.255,1
7429287,K04260.02,101.889228,213.9353,2.71,0
6592335,K04777.02,48.5023669,168.2091,1.053,0
5951416,K04781.02,524.14139,344.9169,11.603,0
5643492,K06015.01,41.86539723,161.17679,6.663,0
5795648,K06016.01,4.553370029,135.433898,3.2209,0
5961350,K06017.01,5.262652179,135.6269856,2.85554,0
10340423,K00736.03,345.98207283,392.1763832,2.97,0
5979863,K06018.01,16.621853404,133.5526451,3.91517,0
6117415,K06019.01,19.741616041,136.446922,3.07231,0
6128027,K06020.01,5.455766383,136.907217,2.8923,0
6146418,K06021.01,22.44620704,149.1595,7.5491,0
4826439,K06121.01,1.237147407,132.6581514,7.06623,0
4933476,K06122.01,1.28619671,131.87462,1.114,0
4990977,K06123.01,2.649026189,133.379281,2.4698,0
5034333,K06124.01,6.932281325,134.876198,11.0301,0
5039441,K06125.01,2.151384476,133.1088143,3.34471,0
8231299,K07874.01,0.562273947,131.52433,3.1572,0
5121173,K06126.01,17.4352218,143.2261,51.666,0
10219361,K06218.01,117.634213,176.0874,3.82,0
10228942,K06219.01,21.025447023,148.2226428,6.52216,0
10341878,K06220.01,0.933753371,131.50945,4.438,0
10357831,K06221.01,1.72153588,131.7292,1.9227,0
6150977,K06022.01,2.765621941,133.680095,2.3191,0
6182019,K06023.01,3.664964374,134.152879,3.9058,0
6191945,K06024.01,6.8072842,135.5474,1.9477,0
6209347,K06025.01,2.136577151,133.026579,2.4682,0
6268722,K06026.01,2.638432816,133.003946,2.42989,0
6301030,K06027.01,11.991000357,139.598337,6.4648,0
10480982,K00744.02,2.03746414,131.54567,2.895,0
6606934,K06028.01,37.80694072,153.8409531,3.84264,0
5385548,K06128.01,12.42555055,141.5457,28.492,0
5385778,K06129.01,12.42592247,141.54848,31.5,0
5471617,K06131.01,12.4237327,133.9642,18.15,0
5471617,K06131.02,94.38163,171.3362,11.87,0
5629353,K06132.02,7.5844241,137.847,3.918,1
10363233,K06222.01,210.899577,230.1954,2.167,0
10385682,K06223.01,3.103730697,132.8744585,6.93402,0
10414727,K06224.02,253.40538,273.6514,7.43,0
10483644,K06225.01,5.110771787,133.315344,2.48392,0
10601549,K06226.01,1.463773705,132.807589,1.9123,0
10614158,K06227.01,4.46255312,133.64977,14.0957,0
8505215,K00099.02,79.87804945,184.7704412,3.19,0
6614926,K06029.01,3.026764871,133.3279059,4.32532,0
6628237,K06030.01,3.840130917,135.139765,2.8951,0
6694186,K06031.01,5.554227226,135.16203,4.77434,0
6934587,K06032.01,1.570919281,132.47362,3.2232,0
7219906,K06033.01,35.08976902,153.396702,3.9623,0
7257373,K06034.01,5.233450136,133.1261573,8.57374,0
7295570,K06035.01,3.6037011,131.6711,2.994,0
7362852,K06036.01,3.518356021,131.8005089,6.90375,0
5641294,K06133.01,2.6160943,132.5162,21.34,0
5738698,K06134.01,2.404386969,133.2105484,7.40348,0
5768927,K06135.01,4.390513938,132.550761,2.9472,0
5814635,K06136.01,3.86963822,131.6242,2.29,0
5816144,K06137.02,7.384681,132.1721,3.548,0
10717220,K06228.01,21.0907909,133.96316,4.751,1
10728219,K06229.01,3.371796653,134.876289,3.4421,0
10735988,K06230.01,1.927177921,132.571474,2.7742,0
8112324,K07867.01,0.575925434,131.92458,2.4676,0
10971944,K06231.01,496.17566,174.0663,11.63,0
10973583,K06232.01,6.256352128,133.543181,2.3512,0
10989274,K06233.01,16.17803,132.326,5.18,1
11099351,K06234.01,2.37795507,132.557333,2.4329,0
11147460,K06235.01,2.053866175,132.944062,4.8045,0
10662202,K00750.04,36.5521313,165.0716,2.481,0
11607193,K00983.02,5.177577252,132.9009561,2.4777,0
10743597,K00989.04,4.08029328,131.7047,2.8343,0
4247991,K02311.03,104.3519624,190.10261,3.695,1
8042747,K07861.01,469.52303,381.4073,5.487,0
9008737,K02768.03,11.83271013,137.5928634,6.152,0
7373877,K06037.01,32.669962587,159.4801924,3.581,0
7436177,K06038.01,19.93364711,143.94041,8.6122,0
7537945,K06039.01,1.071911311,131.607529,3.8559,0
7624297,K06040.01,18.019651402,148.6673673,5.08572,0
8109692,K07864.01,117.934158,197.8657,9.25,0
7695093,K06041.01,4.032762189,133.3016604,4.14212,0
7749318,K06042.01,2.371589507,132.743293,3.5116,0
7777397,K06043.01,5.09112124,135.17945,2.159,0
5817566,K06138.01,4.206070484,132.248423,10.6988,0
5952403,K06139.01,0.905677864,132.197687,2.2432,0
4150539,K01330.02,94.219289,196.1952,24.312,0
6182093,K06143.01,297.113395,309.1459,4.529,0
9839821,K02012.02,180.921729,234.3344,8.99,1
11252617,K06236.01,4.478116695,132.8719936,3.357,0
8245108,K07876.01,0.579108481,131.7753,1.659,0
11252617,K06236.02,1.27620899,131.6866,2.169,0
11296437,K06237.01,528.50344,209.8264,6.394,0
7830321,K06044.01,2.027383251,131.686117,1.5528,0
7841986,K06045.01,10.73370737,141.11176,7.6706,0
7877820,K06046.01,9.449438672,136.025779,5.5479,0
7914906,K06047.01,8.752913958,138.724933,3.4546,0
8019043,K06048.01,1.985586627,132.9336782,2.53163,0
8023317,K06049.01,16.579028045,146.733098,7.803,0
8126531,K07868.01,513.42784,174.3904,6.278,0
8121067,K06050.01,2.064900876,132.874485,6.8769,0
6197038,K06144.01,9.751720174,138.538319,16.1937,0
6221385,K06145.01,19.672324,134.3013,4.812,1
6221385,K06145.02,32.657035,152.881,5.953,1
6362386,K06146.01,4.592401261,133.139791,4.96038,0
8260269,K07877.01,6.70995253,134.02352,2.297,0
6449358,K06147.01,5.776794344,133.6275034,6.33505,0
6593968,K06148.01,23.19923256,146.6907294,2.09,0
6674908,K06149.01,0.503199724,131.90627,1.117,0
11516930,K06240.01,4.768540307,133.8648842,0.9938,0
11558882,K06241.01,73.91858615,154.696798,6.9735,0
8042835,K07862.01,2.38793696,133.22902,17.302,0
2853780,K02081.02,589.17968,185.0175,10.2,0
11673686,K06243.01,4.618767943,133.386655,6.03,0
8153568,K06051.01,3.60727417,133.77548,14.0841,0
8167938,K06052.01,2.565717939,133.22148,1.7084,0
8167978,K06053.01,22.05274533,151.552457,5.5924,0
8168581,K06054.01,2.881338104,132.909319,3.5943,0
8230809,K06055.01,4.078355243,132.160073,6.4649,0
8364115,K06056.01,7.73590441,137.98785,4.4389,0
8458207,K06057.01,3.530164642,134.77535,4.11466,0
4150624,K01334.02,94.225938,196.1319,22.08,0
6967278,K06152.01,395.07333,244.4858,7.844,0
7108433,K06153.01,1.51918335,131.913532,5.45573,0
7119080,K06154.01,13.59940118,133.0874188,2.52,0
7129465,K06155.01,2.745910734,133.1719105,4.02594,0
7174617,K06156.01,1.608363345,131.58432,2.1988,0
11724210,K06244.01,5.746017234,132.042549,3.6347,0
11867071,K06247.01,3.963787093,135.029951,3.10316,0
11975363,K06248.01,1.759208679,132.6537254,4.60837,0
12207117,K06249.01,1.6031794,131.5678,0.91,0
8580438,K06058.01,6.496031958,135.4687416,5.21924,0
8581232,K06059.01,4.012537983,134.652406,2.0101,0
8655458,K06060.01,1.594162001,132.634679,5.4958,0
8695779,K06061.01,10.238939876,132.722552,3.4851,0
8953059,K06062.01,5.499941387,136.869403,5.1339,0
9048145,K06063.01,8.667826242,137.3415297,5.06514,0
9214712,K06064.01,265.2996227,316.91977,8.8452,0
9214715,K06065.01,265.2999623,316.91821,8.8577,0
7190639,K06157.01,98.1020983,170.33189,1.225,0
7198881,K06158.01,182.467019,215.019,7.607,0
7198881,K06158.02,126.57837267,198.1194352,2.5,0
7422883,K06159.01,11.41437505,142.59649,6.276,0
7464205,K06160.01,151.31847,148.9275,16.45,0
7622059,K06161.01,10.4032399,138.18443,23.85,0
12367464,K06250.01,1.853209359,132.249661,1.7543,0
12470041,K06251.01,14.66769462,139.161736,2.4462,0
8179286,K07869.01,11.4132144,140.11988,2.371,0
2581191,K02203.02,172.178768,139.442,1.19,0
9221398,K06066.01,13.787520532,136.762097,2.55435,0
9411317,K06067.01,8.2904597,132.24956,2.6002,0
9532123,K06069.01,8.214204254,135.01403,4.5905,0
9549471,K06070.01,15.71377375,132.09973,7.464,0
9649222,K06071.01,5.918619554,132.924716,3.94804,0
9664215,K06072.01,3.319523463,131.923046,3.3465,0
7750740,K06162.01,5.874197307,134.3187261,4.26585,0
7779942,K06163.01,19.7959731,135.93667,5.342,0
7835312,K06164.02,209.00055019,149.8223238,2.52,0
7838906,K06165.01,5.614892073,132.842964,3.7294,0
7908367,K06166.01,12.2064304,134.053,2.407,1
7908367,K06166.02,6.6513189,135.289,2.135,1
7940533,K06167.01,3.905532605,133.349361,6.8091,0
4142847,K02210.02,210.631486,300.72292,8.419,1
4665571,K02393.02,0.766691517,132.19667,1.2638,1
6364215,K02404.02,5.2438528,132.6659,10.539,0
7047363,K02432.02,93.6273251,222.5881699,1.92,0
9714358,K06073.01,6.474202359,134.3950738,3.35989,0
9851123,K06074.01,8.4803048,135.85228,7.5348,0
9966115,K06075.01,8.947426242,132.0457395,4.89701,0
10026458,K06076.01,9.93443795,132.87307,8.098,0
10139305,K06077.01,2.173552528,132.3118,1.6107,0
10288922,K06078.01,10.157715971,139.442275,2.9526,0
7974634,K06168.03,404.701927,196.6089,3.981,0
8043882,K06169.01,0.779609509,131.67843,4.013,0
8058507,K06170.01,15.80529628,135.9561178,1.56,0
8095099,K06171.01,2.103239235,132.8681395,7.08365,0
12206313,K02714.03,184.262741,255.2287,11.94,1
10122538,K02926.03,20.9569985,139.07664,3.493,1
10659313,K06079.01,15.249335907,143.662829,3.82224,0
10710755,K06080.01,4.816610903,133.763636,3.82353,0
10727668,K06081.01,2.305903447,131.7928588,3.3828,0
10735519,K06082.01,1.814128042,131.938871,3.0646,0
8197767,K07871.01,1.247121237,132.39461,9.363,0
10935310,K06083.01,4.128795314,132.5796644,2.771,0
11021252,K06084.01,3.269176601,133.257825,2.7233,0
11408935,K06086.01,15.995094054,147.305407,8.45037,0
8181016,K06174.01,0.70914232,132.1761,1.936,0
8197761,K06175.01,9.86869589,138.99584,2.876,0
4840513,K01541.02,66.34455122,153.314206,3.64,0
8265156,K06177.01,0.978362973,132.126,1.206,0
10122538,K02926.04,37.6333868,158.8156,4.49,1
6609270,K03090.02,15.0367776,133.6558,3.042,0
11125797,K03371.02,12.25384348,143.70549,2.373,1
11519226,K06087.01,22.16127178,148.46378,3.699,0
11756821,K06088.01,2.745121487,133.619276,2.9845,0
11769146,K06089.01,282.9656538,193.502758,21.4259,0
11812199,K06090.01,37.32030954,135.426946,6.9616,0
11826400,K06091.01,5.889372452,134.779685,4.94674,0
12010534,K06092.01,2.581595167,132.947414,4.9153,0
7116117,K03163.01,0.566801886,131.8258,5.733,0
7868092,K03169.01,180.71809,222.2962,10.85,0
3337061,K03172.01,6.5583706,133.83031,3.286,0
9826171,K03173.01,434.39148,131.4436,13.02,0
3936658,K03180.01,71.1577054,178.29611,4.85,0
4577484,K03181.01,73.26417,173.8331,5.54,0
4735826,K03184.02,11.3220104,142.7143,5.86,1
5005618,K03186.01,681.9363102,289.0653808,7.94066,0
4663658,K03187.01,0.705891195,131.62062,5.281,0
10467815,K03191.01,377.88909,143.4845,9.259,0
10847721,K03192.01,199.21638,293.6619,9.23,0
10118942,K03195.01,121.70747,229.2617,1.37,0
9471539,K03198.01,273.528359,246.3207,22.346,0
5482603,K03199.01,3.88258905,134.82111,2.741,0
2305819,K03201.01,135.57186,245.3504,9.94,0
10284575,K03210.01,173.06929,221.2582,12.84,0
3342952,K03215.01,1.039046871,131.54272,1.689,0
10338624,K03222.01,0.607538435,131.70989,5.549,0
5307990,K03228.01,0.98762513,131.97212,1.127,0
2142501,K03233.01,113.0707574,171.705,9.03,0
2713018,K03235.01,66.713573,170.075,4.487,0
8413968,K03251.01,135.223193,246.3872,8.989,0
9008103,K03283.01,195.7093855,177.4118,10.78,0
4376629,K03378.01,27.6775212,146.1243,2.513,0
3958301,K03381.01,35.2340413,164.0831,11.874,0
8211605,K03405.01,20.9794338,147.72605,3.762,0
11098573,K03406.01,15.6937855,131.9841,5.149,0
9837586,K03442.01,20.73376301,132.84493,5.8043,0
6021655,K03488.01,63.571688,186.4598,6.01,0
8308682,K03507.01,338.20075,263.5018,15.23,0
11442793,K00351.07,124.922516,129.7295,11.942,1
3344427,K03764.01,1.303570451,146.145985,2.28163,0
6205481,K03774.01,3.72277264,136.51757,15.869,0
4474637,K03829.01,3.886730304,135.0201,16.1723,0
8435232,K03833.01,49.5740154,201.97177,63.196,0
6462874,K01231.02,10.42360821,138.01504,5.404,0
11450414,K01992.03,85.517344,181.351,9.331,1
5217733,K03155.01,161.2529031,189.10446,24.3711,0
4150611,K03156.01,0.761119678,131.68986,1.43,0
4150611,K03156.04,94.212787,196.3636,14.48,0
5716244,K06619.01,1.330333096,132.785555,5.045,0
5725851,K06620.01,1.140133012,132.34077,9.251,0
5731312,K06621.01,7.946367138,135.0947711,2.58667,0
5735878,K06622.01,16.832079803,133.1746947,7.79748,0
5736461,K06623.01,7.346159047,136.8912771,6.5974,0
5737869,K06624.01,26.2402438,151.5242,3.024,0
5771589,K06625.01,10.738427243,139.893962,2.3544,0
6672229,K06754.01,23.832382513,143.2182023,7.06068,0
6676725,K06755.01,1.428766771,132.1908553,3.9753,0
6695622,K06756.01,14.5567427,135.6994,1.421,0
6695889,K06757.01,1.106560721,132.3745985,2.64151,0
6697716,K06758.01,0.721624431,131.859672,2.54242,0
6698670,K06760.01,10.81589054,139.7935811,4.73495,0
7541746,K06886.01,4.1747072,134.604,11.13,0
7584778,K06887.01,0.622303871,132.0916,1.84,0
7588436,K06888.01,23.3924063,139.7612,3.416,0
7597703,K06891.01,4.608901433,133.9949845,8.73393,0
7605600,K06893.01,3.326193904,133.329774,2.08375,0
8312222,K07017.01,12.823275455,136.1765764,5.32062,0
8314801,K07018.01,37.183276326,158.645758,14.0996,0
8316503,K07019.01,5.065329723,134.9819163,4.90392,0
8330575,K07020.01,0.957079167,131.7737065,3.85011,0
8345358,K07021.01,9.380632783,132.5586444,4.295,0
8358008,K07022.01,10.064687893,135.251088,3.59854,0
8364119,K07024.01,7.73591011,137.9876592,5.01919,0
9278021,K07152.01,3.359470825,133.952372,2.14715,0
9284741,K07153.01,20.729255112,134.55034,7.53677,0
9286728,K07154.01,3.04459739,132.4989,7.638,0
9291368,K07155.01,3.796448299,131.37037,11.5917,0
9291368,K07155.02,3.79654367,133.2353,11.4071,0
9291748,K07156.01,15.926990634,144.4526221,11.5142,0
9304561,K07158.01,1.219049953,132.09455,1.477,0
9328852,K07159.01,0.64585177,131.889136,1.97644,0
10091257,K07284.01,1.70192371,131.955498,3.0271,0
10093664,K07285.01,1.20693963,132.63953,6.881,0
10095512,K07286.01,3.008602107,132.923023,4.34296,0
10098534,K07287.01,41.81145,166.5262,2.208,0
10129482,K07288.01,0.846291334,132.1935855,1.79962,0
10155080,K07289.01,1.930451347,131.770748,3.87956,0
10156064,K07290.01,2.427967843,133.598772,4.7847,0
11198723,K07417.01,6.840305932,137.5713643,4.32742,0
11199725,K07418.01,1.032967155,131.92284,1.17,0
11200773,K07419.01,2.489550708,132.044138,2.84685,0
11228612,K07420.01,2.980479588,134.40206,3.72527,0
11232745,K07421.01,4.81712182,133.10276,2.45699,0
11233911,K07422.01,2.479948394,133.643169,5.7219,0
11234677,K07423.01,1.58742695,131.9849807,2.66475,0
11235323,K07424.01,19.668404822,132.523858,21.1764,0
8652360,K04562.02,0.968065631,131.97214,1.772,0
5476671,K04598.02,0.824181335,131.68906,2.4864,0
4919550,K04766.02,2.45261841,133.60879,1.9,0
8094120,K04881.02,0.706423768,132.15228,1.0597,0
3858757,K06369.01,25.9534494,154.8716,6.001,0
3858767,K06370.01,3.49550335,132.0754,3.799,0
3858884,K06371.01,25.95193721,154.881253,15.9897,0
3938073,K06373.01,31.024310431,158.8651537,7.63621,0
3972391,K06374.01,0.634131057,131.78951,2.851,0
3973002,K06376.01,1.992098705,132.891052,4.03833,0
5025217,K06496.01,1.78752921,132.4646,5.315,0
5025234,K06497.01,1.77555333,131.92,14.41,0
5025294,K06498.01,5.462689263,134.26516,3.2605,0
5026187,K06499.01,3.58966681,134.56621,18.534,0
5031804,K06500.01,1.37347867,132.22105,12.62,0
5031882,K06501.01,1.00960235,131.6797,7.847,0
5036516,K06502.01,1.060996585,132.53457,2.6494,0
5036530,K06503.01,2.735152701,133.6322499,0.1046,0
5781192,K06626.01,9.459993213,138.3433458,5.3012,0
5802285,K06627.01,1.208524388,131.985195,1.8478,0
5802470,K06628.01,3.79187443,134.134368,3.5521,0
5807579,K06629.01,17.844323157,133.6947708,5.07999,0
5809372,K06630.01,34.6506368,143.0279,10.287,0
5871918,K06632.01,12.643303542,139.7603975,5.48853,0
5894825,K06633.01,1.36293943,132.7485,10.32,0
8374394,K07883.01,185.103836,296.7426,4.19,0
6706287,K06761.01,1.267693801,132.120397,3.57993,0
6766748,K06764.01,7.002865192,136.013297,5.90232,0
6774408,K06766.01,0.85450941,132.2059,3.723,0
6778289,K06767.01,30.130130001,152.231115,13.4919,0
6781047,K06768.01,7.0435762,136.2789,15.76,0
6781535,K06769.01,9.12208711,138.8352077,4.62417,0
8440062,K07886.01,366.71923,185.6459,9.8,0
7622072,K06894.01,6.373454978,136.899832,3.9377,0
7630658,K06895.01,1.075577069,131.558551,4.11779,0
7631194,K06896.01,0.811390968,131.8759,1.0114,0
7662209,K06897.01,14.6494599,132.1027,2.883,0
7663804,K06898.01,321.00742,301.0957,13.01,0
7668648,K06899.01,27.81892382,158.10282,8.3777,0
7670485,K06900.01,8.467706136,139.412302,4.05376,0
7670617,K06901.01,24.70361995,136.13429,6.9719,0
8367298,K07025.01,5.1348689,134.236,48.69,0
8374499,K07026.01,5.251918489,136.74098,5.59653,0
8378656,K07027.01,3.62944008,134.701164,5.94104,0
8378922,K07028.01,43.263305017,150.3780757,10.0915,0
8379547,K07029.01,6.042029838,132.205367,8.0666,0
8381592,K07030.01,2.892087553,133.201742,3.16757,0
8382339,K07031.01,5.40597608,131.61052,2.79,0
8398290,K07033.01,0.510804497,131.88057,2.539,0
9328864,K07160.01,0.645850521,131.88911,1.2082,0
9334490,K07161.01,18.84497113,149.94759,4.9442,0
9344623,K07163.01,14.759477667,139.7828128,9.7746,0
9353182,K07164.01,10.476258265,136.5282906,7.77203,0
9357275,K07165.01,1.588298157,132.1833032,4.37027,0
9357375,K07166.01,1.58826263,132.19139,2.655,0
9392702,K07167.01,3.909314318,131.8944811,5.36124,0
9394920,K07168.01,1.38385822,132.762,1.0,0
8524110,K07891.01,0.79708975,131.8481,3.301,0
10164018,K07292.01,8.5412411,131.6163,3.654,0
10189523,K07293.01,1.013922622,132.414157,1.6393,0
10198109,K07294.01,17.918743061,146.3929572,4.36387,0
10208759,K07295.01,2.287515702,132.3567704,10.0879,0
10214328,K07296.01,659.2907,254.33,22.106,0
10215422,K07297.01,24.847087207,154.1275658,7.28274,0
10257903,K07298.01,0.85574731,131.8240876,2.01,0
10258558,K07299.01,20.867855659,136.4038679,5.73122,0
11240948,K07425.01,3.401949837,134.6247,16.5797,0
11250867,K07428.01,2.252822538,131.6331462,3.41062,0
11251058,K07429.01,2.25284817,131.6206,3.069,0
11285625,K07431.01,5.39525573,131.542553,7.8377,0
4732015,K05076.02,0.939740093,131.7401,3.682,0
9214712,K06064.02,265.299451,326.26375,4.563,0
9214715,K06065.02,265.310499,326.24511,4.013,0
7838906,K06165.02,35.4261827,161.164,4.393,0
1026032,K06252.01,8.460438928,133.7744903,4.73492,0
3973504,K06377.01,4.318726936,131.605675,2.67349,0
4042088,K06378.01,3.22598684,134.7245837,1.67,0
4055092,K06379.01,76.45315813,133.986308,5.1822,0
4067549,K06380.01,7.698431197,137.868033,5.43677,0
4069063,K06381.01,0.504296702,131.905285,1.4145,0
4069213,K06382.01,5.194256813,134.5723735,7.25775,0
4075064,K06383.01,61.42252657,161.2406686,3.76585,0
4076952,K06385.01,9.761172507,133.7034265,11.4007,0
5036530,K06503.02,1.36513839,132.0907941,1.86,0
5036538,K06504.01,1.061008464,132.5213941,2.8029,0
5038469,K06505.01,1.36840167,131.5320332,4.58,0
5039687,K06506.01,5.8957069,136.3002,56.84,0
5042785,K06507.01,1.67473779,132.7799,5.67,0
5078879,K06508.01,1.039370613,131.62419,1.0713,0
5080346,K06509.01,2.31169425,132.3203,8.689,0
5080652,K06510.01,2.072177815,133.095727,4.54864,0
5894972,K06634.01,3.34328534,134.8451,27.29,0
5952309,K06636.01,0.905678252,132.19647,1.249,0
5952457,K06637.01,0.905672916,132.20453,1.0,0
5962514,K06639.01,0.790046373,132.1225,4.9939,0
5962716,K06640.01,1.804591904,132.3963298,3.85009,0
5977541,K06642.01,1.14073528,132.5852,2.394,0
5977804,K06643.01,3.31976683,131.7956,4.523,0
6792124,K06770.01,0.52880817,131.67844,2.2865,0
6804648,K06771.01,0.700606479,131.59767,0.993,0
6806632,K06772.01,9.469191607,140.9753434,9.55999,0
6841577,K06773.01,15.53753378,140.2734399,5.8262,0
6852488,K06775.01,2.172042913,131.764641,8.0331,0
8460634,K07887.01,6.35216475,134.1982,3.251,0
7671594,K06902.01,0.705174384,131.694866,1.11196,0
7677005,K06903.01,38.058140058,142.4101791,8.82403,0
7691527,K06905.01,4.800232532,135.7829072,3.57105,0
7695445,K06906.01,1.74336627,132.8574,10.405,0
7700578,K06908.01,1.507100589,132.09322,5.8097,0
7707736,K06909.01,0.758355704,131.863972,4.4135,0
7733540,K06910.01,0.77258608,131.7134714,2.7,0
